"sample","project","CD8","Cytotoxicity","Antigenicity","PD1","PDL1","FASLG","CXCL9","CXCL10","CCL5","Chemokine_Signature"
"TCGA-97-8547-01A-11R-2403-07","LUAD",0.0626496198805743,1.61155645077981,10.3413063052903,0.217885000746878,3.61795479750688,-1.67442671836556,4.03477123378581,3.31212938328521,3.04138968544007,3.46276343417036
"TCGA-67-6216-01A-11R-1755-07","LUAD",2.86170100116161,2.52267594152764,10.9676027492088,1.73360307441969,3.90539691848044,-0.0411235954932919,4.22547311654764,3.11931702687292,5.35603864719359,4.23360959687138
"TCGA-97-A4M1-01A-11R-A24X-07","LUAD",2.04317285008284,2.76579936040005,10.8275435615166,-0.0935920622833828,3.23991681589552,-0.0935920622833828,4.09762913291586,2.8880338707338,4.88102036472926,3.95556112279298
"TCGA-44-6779-01A-11R-1858-07","LUAD",4.66863012427876,5.29738387949402,11.950013998263,3.0220738627587,4.57736851450827,2.36135465431807,9.0077612743105,7.52498600250781,8.05708791874492,8.19661173185441
"TCGA-73-4659-01A-01R-1206-07","LUAD",0.972546858010831,1.83264911320217,9.96249641951394,0.275747062547662,2.94522414327834,-1.30670079305576,3.18794364414529,1.9826928580305,3.18154661593908,2.78406103937162
"TCGA-64-1681-01A-11R-2066-07","LUAD",0.689876748829821,2.0553311080863,11.6594259814154,0.936172611071088,2.57027468628329,-2.8285186556248,5.98814836347682,4.48266225083161,6.19542751069108,5.55541270833317
"TCGA-50-5055-01A-01R-1628-07","LUAD",4.68504390065127,4.35391939835307,11.5804862940042,3.60077578313647,2.71566638578931,1.58902608538352,6.93498277590432,5.69121840292087,7.36285069523032,6.66301729135184
"TCGA-78-7160-01A-11R-2039-07","LUAD",4.18874214651508,3.96928216650369,10.4617160926241,2.36112950255358,3.60546453209723,1.45880746923891,7.70858395148568,5.60493252416739,6.41355971761608,6.57569206442305
"TCGA-55-6980-01A-11R-1949-07","LUAD",2.25013684826008,2.43066757694797,11.9399917686796,1.66259124270062,3.75495555898535,0.167258564421601,5.62854372980497,4.6892005393887,5.54683948775297,5.28819458564888
"TCGA-55-A48X-01A-11R-A24H-07","LUAD",2.9617681249662,3.35735566376168,11.2991462540806,2.81639328085221,3.32388642290756,0.293015339992978,6.2488167613661,3.91551891092471,5.77869624351601,5.31434397193561
"TCGA-55-6982-01A-11R-1949-07","LUAD",2.19483448575364,2.6917102466804,12.0648905081349,1.91885589432657,3.51825527884225,0.72719546664465,6.80888635769687,5.88968200451159,5.21278845254433,5.97045227158426
"TCGA-75-6214-01A-41R-1949-07","LUAD",1.64975543579664,1.54597282486832,11.7072880172867,0.113357213288015,3.89993095640396,-0.793711319729771,3.81622485624162,4.0959536202286,3.47286879872664,3.79501575839895
"TCGA-MP-A4TD-01A-32R-A262-07","LUAD",1.66290082645499,2.08570167693389,9.84633051100141,1.59276802139956,1.68084748738301,-0.439034525242414,3.71164887049209,1.91679156597254,4.89268164589549,3.50704069412004
"TCGA-05-4426-01A-01R-1206-07","LUAD",1.35317678522363,1.56195083600554,11.1660251404988,1.46530219980576,5.1617543256341,-0.0582823148027052,3.33110215674248,2.86921920128407,3.87737232850342,3.35923122884332
"TCGA-69-7974-01A-11R-2187-07","LUAD",2.61329874705435,4.24051090840006,10.3532443028476,2.20070307591139,5.63551805963977,1.07869768666233,7.51427938546084,6.63451670226338,5.79036299651058,6.6463863614116
"TCGA-44-6775-01A-11R-1858-07","LUAD",1.71925767227717,2.16789559878701,10.7159178384184,1.00532107288143,3.4520449933386,-0.908121036134209,4.70301188036429,4.41195126613456,4.45373458598962,4.52289924416283
"TCGA-69-8253-01A-11R-2287-07","LUAD",1.42710029478295,2.13660822305291,9.70848622615689,0.694228000602591,1.96001408150423,-1.6838508202178,3.79895039142673,0.883841561315352,3.81796403875976,2.83358533050061
"TCGA-64-5781-01A-01R-1628-07","LUAD",5.26968934822531,6.18527682236566,12.0106147436848,3.00984312714556,3.77729153282733,2.85732321425052,7.09919851628513,6.00107069560522,8.59181793385352,7.23069571524795
"TCGA-93-A4JO-01A-21R-A24X-07","LUAD",3.61160038846368,3.80889515697229,10.3145616685392,3.00934485222134,3.70884127623314,1.02792053758125,6.97610002334189,5.07576813172923,6.203581924458,6.08515002650971
"TCGA-55-8506-01A-11R-2403-07","LUAD",2.17936160786975,3.46579865269068,10.2904852045445,1.95086608235234,3.63722125137596,-0.229935790575966,6.13020613741586,5.30608643569959,5.09237202727226,5.5095548667959
"TCGA-44-7672-01A-11R-2066-07","LUAD",3.21248772779748,4.77270548158689,11.8612407989342,3.2281066372077,4.29889453164058,1.32250388219865,7.24251847513559,5.64506753484958,5.96533790996855,6.28430797331791
"TCGA-44-2656-01A-02R-0946-07","LUAD",5.18544275843329,5.1881088430996,11.0849019813968,3.05751520056823,5.81756873370032,1.78387821390622,8.45700914583995,6.65737930530346,7.46824665351775,7.52754503488705
"TCGA-55-8091-01A-11R-2241-07","LUAD",1.3230662841349,3.28907758290091,10.7862694862824,1.35495202903028,5.17062825278459,0.88438560068374,7.22312869924098,5.45772148703766,5.30900572706586,5.9966186377815
"TCGA-05-4420-01A-01R-1206-07","LUAD",2.01009414794803,2.54146402289813,10.0535760226369,0.151279142603738,1.11589903513247,-1.55745320489346,2.59602434832749,2.04670255208975,3.36080923849774,2.66784537963833
"TCGA-49-4514-01A-21R-1858-07","LUAD",3.39421347171535,4.54040089928235,10.5402707989445,2.67189855973236,1.60629192096265,1.52724142766252,6.83654063583156,4.70357225497489,6.90311867474559,6.14774385518402
"TCGA-55-7913-01B-11R-2241-07","LUAD",1.34779423318738,1.71283562369,9.41921574260089,0.495543787588196,0.984714610545606,-0.71206781327825,4.79298822862697,4.22904412243992,3.52746624470345,4.18316619859011
"TCGA-55-7283-01A-11R-2039-07","LUAD",2.75084885510863,3.39636479579393,10.4782051750626,1.28497881736282,2.76158331527701,1.01011049392597,5.54041507828085,4.30511545609643,5.91919069008352,5.25490707482027
"TCGA-78-7154-01A-11R-2039-07","LUAD",1.78668959148729,3.01667102043094,9.84493148542832,0.759058523570055,2.11744397703133,-1.03834488358279,5.63601391458081,4.90793081616147,4.75670814605647,5.10021762559958
"TCGA-49-4494-01A-01R-1206-07","LUAD",3.69890673384202,4.04556164803438,11.4098851739167,1.60166623627632,3.68926891809411,0.132380927582435,6.19479211687838,7.46053075690122,5.84336546317311,6.49956277898424
"TCGA-55-6969-01A-11R-1949-07","LUAD",3.42894597024092,4.68207014473063,11.0057470050327,3.06574496829496,3.65090843514404,1.34446900780911,6.83221703395676,5.93027422206303,6.42283523339079,6.39510882980353
"TCGA-44-2662-01A-01R-0946-07","LUAD",0.901142835028827,2.81496491402495,9.58188999922708,0.922327407346168,5.69600496752824,-0.953679028134585,5.6008390306685,5.28035629887502,4.55817767427341,5.14645766793898
"TCGA-50-6593-01A-11R-1755-07","LUAD",1.03717092624256,0.944327230164789,10.0423527984161,0.0589849490361378,4.08906375519353,-2.4400045991963,3.88091497220951,2.66855473613,3.72749542945158,3.42565504593036
"TCGA-44-2666-01A-01R-0946-07","LUAD",2.37184537706799,1.83457566810172,10.2042010020537,0.112611227421473,4.08019986982165,-0.716568606512621,2.16990828628439,1.34844101868495,4.21113750343828,2.57649560280254
"TCGA-44-2666-01B-02R-A277-07","LUAD",1.90002802378227,0.594115094254802,7.90388481126002,-0.867399213145181,3.84371502461555,-1.48156812846118,0.980679449886388,0.859995224033127,2.05616521829605,1.29894663073852
"TCGA-78-7155-01A-11R-2039-07","LUAD",2.41675050169605,2.71482102422644,7.94998248594427,0.499470806960258,2.20346140949682,0.118401471660984,7.21654482666337,4.47490068903084,4.41966262404726,5.37036937991382
"TCGA-J2-A4AG-01A-11R-A24H-07","LUAD",2.64416134773729,3.41001038795738,10.0800111253512,1.56616838838742,3.53209587342578,-0.36276714053666,4.52633805708699,3.71893894650131,5.18885063793855,4.47804254717562
"TCGA-97-A4LX-01A-11R-A24X-07","LUAD",3.84443172022091,4.00404865712166,11.5793806911502,4.27224547189989,5.0972894911352,2.64644989371364,8.25990657599739,6.27981116241552,6.5446977844356,7.02813850761617
"TCGA-96-A4JK-01A-11R-A24Z-07","LUSC",1.9732668316694,3.9640876855532,10.1487785203908,2.03846541440863,2.45385328455605,0.472454831784928,6.38950895816369,4.36005610925107,5.62895665072362,5.45950723937946
"TCGA-43-3394-01A-01R-0980-07","LUSC",2.47457256730432,1.25362049079662,9.17966632884568,-0.490062968482343,4.06921795331713,-1.61442752672923,2.65541751298423,2.03572876510505,3.07930996274066,2.59015208027665
"TCGA-85-A4QQ-01A-41R-A262-07","LUSC",1.05823046208182,2.22446987583218,8.72984762847735,0.16226663069989,2.39241912584398,-1.30309970719735,4.25337874790054,2.71584921158118,4.24022941470886,3.73648579139686
"TCGA-18-3419-01A-01R-0980-07","LUSC",3.31175388393935,4.51208155925378,9.09311348845729,2.22163233319877,3.53657569985989,1.23319892134334,7.14650176379551,5.53607066979371,5.13928794268613,5.94062012542512
"TCGA-O2-A5IB-01A-11R-A27Q-07","LUSC",1.07693525439297,0.185936349165999,8.28149624411507,-0.394243396567522,0.889110173639978,-2.88230121282666,4.27313362123127,3.43484648358176,2.53294330299774,3.41364113593692
"TCGA-51-4079-01A-01R-1100-07","LUSC",2.63593237671512,3.48064819639221,10.4239892439041,1.45853714672305,5.52347068094498,0.0331902385117379,6.22632917026353,5.68939463779903,4.96872932269233,5.62815104358496
"TCGA-52-7809-01A-21R-2125-07","LUSC",2.9628485018086,2.40487399442971,9.16280063051036,1.50810881406245,1.60964631604047,-1.49183716510245,3.88256250430543,3.24717140030444,4.06762820911305,3.73245403790764
"TCGA-22-4596-01A-01R-1201-07","LUSC",3.46113582693768,4.23453152553227,10.3186504721812,2.86383146624484,5.78760679901872,0.796745641760367,7.34970105719246,6.01233867620915,5.67265349431919,6.3448977425736
"TCGA-66-2790-01A-01R-0980-07","LUSC",4.6269184408363,3.72281603931251,10.3413385669181,3.35996807811302,2.89220956612412,0.585839689478492,7.18345572866732,8.26874240509286,6.26750854847853,7.2399022274129
"TCGA-37-A5EN-01A-21R-A26W-07","LUSC",4.49449097762555,2.42527188378874,9.62461063523906,1.41241167781926,3.35940295353217,-1.43694156725613,6.39721676480482,5.04601162271219,4.62888465678559,5.35737101476753
"TCGA-58-8388-01A-11R-2326-07","LUSC",3.12733505694653,3.35387815637621,10.0141468247674,2.88553173158864,2.73071566318207,1.13021238320658,6.54442256522885,5.27579759046654,5.16089049962437,5.66037021843992
"TCGA-85-A4CL-01A-41R-A26W-07","LUSC",4.06026148622463,5.56159276336654,9.68364676507511,3.51571769900878,3.00694745650526,1.9111909391722,8.38197622928964,5.41219313220025,7.39725241926299,7.06380726025096
"TCGA-63-A5MM-01A-11R-A26W-07","LUSC",3.64042642148479,5.27601763108102,11.9051616910709,2.77375527985485,6.29139275317425,1.4700935133113,7.59553814383722,7.05552889105888,6.15119297326773,6.93408666938794
"TCGA-85-A4QR-01A-11R-A24Z-07","LUSC",1.54005665453551,-1.14701172944272,8.78995787430417,-2.76340320719264,2.74614338664882,-4.73523970346856,-1.73264313058562,-0.434742748048955,1.38142678998767,-0.261986362882302
"TCGA-39-5035-01A-01R-1443-07","LUSC",4.67484878706855,5.52476329618742,11.2805078720089,2.71493397532391,7.37840466501475,1.03573428553342,8.2079176418377,7.04572313879205,7.55268687793377,7.60210921952117
"TCGA-98-A539-01A-31R-A262-07","LUSC",0.530285641766984,1.94696301304305,9.04732371739782,0.261557250613916,3.16824889826321,-3.64798590978116,2.0837496913812,2.0909173704764,3.34950731953123,2.50805812712961
"TCGA-56-7582-01A-11R-2045-07","LUSC",2.03397922268531,2.37546932462893,8.77309198434204,0.125379883577707,3.48826525473649,0.125379883577707,6.38751363218567,4.82399546364928,4.77858303149397,5.33003070910964
"TCGA-85-6561-01A-11R-1820-07","LUSC",3.99460810463237,4.28243851475924,10.063766517302,2.89963908726452,5.0553974963829,1.46797673088153,6.57792068267536,4.97965573857943,6.08024858832525,5.87927500319334
"TCGA-51-4080-01A-01R-1100-07","LUSC",0.846342883465774,1.23653873358841,9.26116360394527,-0.683510254729079,3.5384330766387,-1.84440678422468,4.52212144548141,3.61337547501561,3.01637567253094,3.71729086434265
"TCGA-NC-A5HM-01A-12R-A26W-07","LUSC",2.25480543733093,3.56514353551848,11.840979843401,0.747081487965622,4.05946181748566,-0.377789185065792,5.77321688661025,7.80198500755398,6.00069104513317,6.52529764643247
"TCGA-46-3769-01A-01R-0980-07","LUSC",3.86539357891544,3.50148861332518,11.6352825602387,3.12235882653625,4.18727303166387,0.342788030006797,7.12289878487052,6.90204999108053,6.21938406099039,6.74811094564715
"TCGA-56-8083-01A-11R-2247-07","LUSC",2.81385044075119,-0.868899539170912,8.13721925420448,2.79374307484095,-0.352664664145434,-4.10145547130474,0.612331474763114,0.182973361635264,0.927155716032493,0.574153517476957
"TCGA-85-8277-01A-11R-2296-07","LUSC",2.29466459800853,3.86105359362024,9.44890375262225,1.56705526628885,6.66568816241476,0.455444382490424,5.91021211171076,4.79741730374144,5.77846351892258,5.49536431145826
"TCGA-56-5898-01A-11R-1635-07","LUSC",1.82068680431017,2.62855435043985,10.1860719345405,0.446282425202501,2.77953020282599,0.530132645950245,4.93708009220607,3.58288687650614,4.91775163329959,4.47923953400393
"TCGA-34-5232-01A-21R-1820-07","LUSC",2.98332494769464,3.51725337691824,10.4310009977703,2.65953081471479,3.01583640346244,1.01759387743661,6.20859593289231,5.41889056692113,5.8906325043844,5.83937300139928
"TCGA-34-5241-01A-01R-1443-07","LUSC",3.4683026648445,4.65810736529542,10.989267753624,1.5474351383514,2.888952745232,0.819769859633974,6.04193791213149,6.56677130522993,6.22073164745708,6.27648028827284
"TCGA-63-A5MS-01A-11R-A26W-07","LUSC",2.79997499111096,3.1726770086288,10.4705224155689,2.01353296561149,3.14784057122837,-0.572415693154075,7.2416964330933,5.22634670486236,5.15100500289619,5.87301604695062
"TCGA-60-2725-01A-01R-1201-07","LUSC",4.20606754622814,4.21541385049426,10.4447330798691,2.60693006050082,5.34414594116434,1.35347228751825,6.62422090359934,6.65286523700762,7.35252474448074,6.8765369616959
"TCGA-NC-A5HJ-01A-11R-A26W-07","LUSC",4.35909254312654,4.97076550414899,10.649731741745,2.56017533250548,7.57841031665248,1.93491179189842,7.55372694001386,5.16201608706019,7.03161441772786,6.58245248160064
"TCGA-56-A4ZK-01A-11R-A262-07","LUSC",2.67661939512497,3.69493390078835,9.32581415445619,1.52746130749461,5.85861005108261,0.518664512695018,8.36348078244219,6.1870003661031,5.93807600969179,6.82951905274569
"TCGA-63-A5MG-01A-12R-A27Q-07","LUSC",1.48802545781639,2.79268208921766,9.14076054159109,1.79100927685349,2.74683770327063,-0.925362125091866,2.39777059451589,1.97273760247049,3.88089103930774,2.75046641209804
"TCGA-21-1082-01A-01R-0692-07","LUSC",2.75149328206825,3.1196426021938,9.52709706667608,1.27631930659467,2.15477992756871,-0.394724668345432,6.29970973330873,4.3811387257963,5.25694333494593,5.31259726468365
"TCGA-68-A59I-01A-11R-A262-07","LUSC",2.64486340679754,3.167898340281,9.25731561908284,1.90970974220907,3.40771371055756,-0.362885334603817,3.87224274631397,1.96832587971136,4.63399223547358,3.49152028716631
"TCGA-70-6723-01A-11R-1820-07","LUSC",1.76053634486629,2.69975203945243,10.4830233025034,0.804953943231446,1.47135245355275,0.196357421144582,4.47954045291694,3.27526596521907,4.64639676684176,4.13373439499259
"TCGA-98-8021-01A-11R-2247-07","LUSC",1.42652884749585,2.62527030545394,8.96087458992045,0.559841653788991,1.3088390098371,-1.01859597796611,4.12210204449718,3.66595853460974,4.19216328407084,3.99340795439259
"TCGA-22-1011-01A-01R-0692-07","LUSC",2.82002353606183,3.4861643213673,9.96931578384024,2.51579814130723,3.47640532259569,0.517959918065804,5.47477768726984,5.12847461106955,5.64344152770524,5.41556460868154
"TCGA-58-8386-01A-11R-2296-07","LUSC",1.44677004187961,2.84825314817456,10.0316236132263,0.940140696995615,3.71095308227523,-0.14503294087662,6.01483023076218,4.42412488475408,4.40541320280594,4.94812277277407
"TCGA-21-1076-01A-01R-0692-07","LUSC",3.2800462886523,3.81662559844888,10.6564390874975,2.76375012801789,4.21635128013937,0.141673021389322,7.57570472123059,6.17214242031332,5.93331660446796,6.56038791533729
"TCGA-NK-A5CR-01A-11R-A26W-07","LUSC",-0.194061675596555,0.754851275535366,7.83900854145287,-1.63966530929193,4.90033186625634,-3.77658947564312,1.6895844198054,1.59124769675348,2.71268900576491,1.99784037410793
"TCGA-60-2708-01A-01R-0851-07","LUSC",0.379749561615679,1.58349238639815,9.16986005812595,-0.509251448862915,4.5554190757147,-3.61032709650811,2.03361719285142,1.45525435656405,4.62576347625725,2.70487834189091
"TCGA-77-8153-01A-11R-2403-07","LUSC",0.67884535636733,1.87678693878713,7.76449768526637,-0.00773635082849193,3.35590299994853,-2.06466936816227,3.27937669888667,1.48960350001985,3.2605418323543,2.67650734375361
"TCGA-33-4547-01A-01R-1201-07","LUSC",1.99896345769648,2.01809662243324,9.46844323230123,0.429202402369359,1.77955869263877,-1.47377748828148,3.19569610138544,2.32415917761032,6.0852114242825,3.86835556775942
"TCGA-85-8052-01A-11R-2247-07","LUSC",1.44526590496988,1.75529031222489,9.30063058447061,1.26063397117288,3.92503818617665,-1.75629765141342,2.61910968781937,1.92038591350128,4.10915755532288,2.88288438554784
"TCGA-21-5784-01A-01R-1635-07","LUSC",3.26313999658826,4.35882287526581,11.0442968397533,1.24158645269722,2.49442011148346,-0.058931492938724,5.38537804835423,4.65384888060623,6.44185923796321,5.49369538897456
"TCGA-NC-A5HQ-01A-11R-A26W-07","LUSC",2.39509707612375,2.993194463709,9.56427036060247,1.38049561307697,6.51302477226227,-0.361338980523455,3.84655803976125,3.10181224389671,5.36908229836865,4.1058175273422
"TCGA-22-4609-01A-21R-2125-07","LUSC",3.89365544524667,4.40660384008457,10.156879362276,2.52562813922678,4.4343997948231,1.06619473090193,7.33635974403387,5.27910159274318,6.00801892488546,6.2078267538875
"TCGA-66-2727-01A-01R-0980-07","LUSC",2.30625725562232,3.51699841515313,9.87840151705153,1.15292811611124,6.33941164569903,0.613198457574901,5.9247001206194,5.63598663825898,4.88423550961109,5.48164075616315
"TCGA-66-2754-01A-01R-0980-07","LUSC",0.83588437207232,2.30052487014185,8.25292146100826,-0.776969058330499,1.38674761750582,-1.07587812229588,3.8856529613845,3.84237225789042,3.52412953245574,3.75071825057689
"TCGA-94-A5I6-01A-21R-A27Q-07","LUSC",0.196689264210679,1.39198607254542,8.74139633519423,-0.769300400457452,4.20352503163728,-1.72760014349632,3.72213529506927,3.16780275496453,3.11797478447631,3.3359709448367
"TCGA-85-A50M-01A-21R-A262-07","LUSC",0.98123528105883,2.00241968881496,9.07710558496247,0.251366807141185,4.67794052319261,-1.96478509659076,2.44459544068053,1.50589890754195,3.76897927697315,2.57315787506521
"TCGA-85-8070-01A-11R-2247-07","LUSC",0.130395946185877,1.06763850859318,9.11513093055781,-0.921920400357525,6.47395178588665,-2.2475719069472,3.14767213511911,2.06706893281099,2.95187270850399,2.7222045921447
"TCGA-63-A5MU-01A-11R-A26W-07","LUSC",0.0837976987960712,1.58594313811693,9.14341847953511,-0.17366342628506,3.21454240672512,-2.48154818339591,3.5146121471789,2.608519014366,3.06400146798024,3.06237754317505
"TCGA-NC-A5HT-01A-11R-A26W-07","LUSC",-0.385803572041015,-0.216288355976839,10.0014047673487,-2.45755397716434,0.758202941095012,-3.84356218263321,2.74092941919093,1.83592954369429,3.66015684160301,2.74567193482941
"TCGA-85-8479-01A-11R-2326-07","LUSC",-0.163817077119386,0.301263397629916,8.37739955502725,-2.13286384296492,0.386565632388933,-3.30712251968142,0.860105318369357,1.06369592595707,4.01652428638885,1.98010851023843
"TCGA-85-A50Z-01A-21R-A262-07","LUSC",1.39612487212075,4.98878981709308,9.33698183066589,0.989329336582143,3.39655275626506,0.559722995411736,3.65259813088642,3.18111567145348,5.63034440321145,4.15468606851711
"TCGA-21-5783-01A-41R-2187-07","LUSC",1.07591363300471,1.23078367029191,9.86511729982322,0.184718344315164,1.9331196747135,-1.94357347001217,3.74797701021465,3.07007611213437,3.28865227334794,3.36890179856566
"TCGA-77-8156-01A-11R-2247-07","LUSC",4.10880301183532,4.70914848730551,10.3627856032488,3.45725466304286,3.47960435826245,1.87464554217774,8.03071952151278,5.52960555308159,7.33165022819848,6.96399176759762
"TCGA-43-3920-01A-01R-0980-07","LUSC",4.20491774339792,4.41933029737986,9.69040005106409,1.72273225420121,2.91074964329583,0.285697113976711,7.01838048694033,8.12640557969097,5.68902534751837,6.94460380471656
"TCGA-52-7810-01A-11R-2125-07","LUSC",-0.845736946773117,0.576214037300647,8.31966338487033,-1.81037404449382,2.73106760722514,-3.33006013761232,0.419321488367587,1.28139674286216,3.093817163911,1.59817846504692
"TCGA-21-5786-01A-01R-1635-07","LUSC",2.2736231385455,2.75533004327025,9.71504074950947,0.928007267623253,1.93751007242413,-0.770771217223396,4.99977618648295,3.96501087703453,4.81049878417111,4.59176194922953
"TCGA-63-A5MR-01A-31R-A27Q-07","LUSC",0.588438371682955,2.44126158801834,10.0359489268993,0.614735294139251,4.40690358407642,-1.28286721168743,4.26081576466468,5.09851994130321,4.9090043868995,4.75611336428913
"TCGA-66-2793-01A-01R-1201-07","LUSC",3.31035308261378,0.447595878933878,7.57030229068544,-1.1384087349102,0.633087022147363,-2.56371667795101,2.93922985310117,1.5521904744599,2.08697536977745,2.1927985657795
"TCGA-39-5031-01A-01R-1443-07","LUSC",3.11622990804295,2.94748770744015,9.90108229184803,1.75296507627944,2.79957171102116,-0.616253342090536,6.15041439710099,5.75909483113596,5.0638502163376,5.65778648152485
"TCGA-43-8116-01A-11R-2247-07","LUSC",2.04418273481747,3.34775553523528,10.2587529398481,2.0469841311494,1.73756160360119,0.239907448027873,4.6178607823741,4.78996934260689,5.78968366962068,5.06583793153389
"TCGA-77-A5GH-01A-11R-A27Q-07","LUSC",3.62847103986063,5.33019930162989,10.4787849014513,2.37052059193013,5.06433056329948,1.98783800517223,7.95039394936073,7.80454687653281,8.79373681000932,8.18289254530096
"TCGA-98-8022-01A-11R-2247-07","LUSC",3.10015800162136,3.72602433760563,11.1136883079709,1.98646307290737,2.98465916978607,-0.570678096634277,6.05321728087959,4.80933326766924,5.65140244324947,5.5046509972661
"TCGA-94-8491-01A-11R-2326-07","LUSC",2.43237288529783,3.37657877522442,9.748674279474,2.09649095570643,3.22853647607803,-0.0853917077959366,3.06162168592087,2.84919233629275,5.48192359673625,3.79757920631662
"TCGA-56-5897-01A-11R-1635-07","LUSC",3.23825313594983,3.19049389995468,10.4502579225916,2.29887799265543,2.88533904889757,0.443301240308682,6.6193930967066,5.5101069497414,6.29792600915169,6.14247535186656
"TCGA-18-3414-01A-01R-0980-07","LUSC",4.24567434107344,2.78191528350787,9.94050242396634,0.797623424276144,2.34846140134118,-0.52937087564061,4.46595571614477,5.20458821373973,4.82321810229752,4.83125401072734
"TCGA-56-7731-01A-11R-2125-07","LUSC",2.20717244653575,3.0337540602347,10.3908307305677,1.70788271391256,3.32992828546997,-1.51679012580112,4.08827194803743,1.62448901506265,4.67993850695636,3.46423315668548
"TCGA-77-8133-01A-12R-2247-07","LUSC",1.90599173668489,2.2563077290706,9.80650120790526,3.7414589054345,3.70649131478067,0.0303536895973701,4.61431062975745,2.99565039240742,4.6183474936891,4.07610283861799
"TCGA-85-A510-01A-11R-A26W-07","LUSC",3.42722259572283,3.88619222239905,9.13101495909778,1.97283245608695,2.26219199170084,0.692642977137249,6.74923162432767,4.60470153195148,6.34903173290198,5.90098829639371
"TCGA-85-8071-01A-11R-2247-07","LUSC",1.95492280093559,4.27133036168709,9.39909037181547,0.695750301914925,3.87073716713694,0.92676105979756,4.55822555157754,3.52791256502891,5.98869856214957,4.69161222625201
"TCGA-21-1080-01A-01R-0692-07","LUSC",3.2129264077176,3.67541714929485,8.44063104863059,1.65420408114364,2.6498866670076,0.654238737378004,6.10891092786,3.69022062456848,5.39242516109357,5.06385223784068
"TCGA-77-8143-01A-11R-2247-07","LUSC",1.8484812888317,3.27910939557141,8.40848460692633,1.27771911778984,3.81109654909301,-0.139540158064634,5.03493406447528,2.36030891835679,4.42096498119936,3.93873598801048
"TCGA-77-7337-01A-21R-2045-07","LUSC",2.8450756343646,3.77565785434829,10.0004619608366,0.474678796090891,2.49152058036861,-1.10621086331177,5.92917061683733,5.10469027701557,4.92119208852401,5.31835099412564
"TCGA-85-8351-01A-11R-2296-07","LUSC",0.95794137148351,2.99606355112674,9.83785965659317,-0.00673151512287661,3.22813015203574,-0.646215523109813,5.147871303784,3.70057923007475,4.98390322508363,4.61078458631413
"TCGA-66-2781-01A-01R-0851-07","LUSC",3.83944060569892,2.65894563562567,11.0371317401141,0.0985160687449353,2.07598136394013,-0.61189431469218,3.38699451791083,4.00389896226322,3.65412200377299,3.68167182798235
"TCGA-L3-A4E7-01A-11R-A24Z-07","LUSC",1.49458251618677,2.61093191203678,9.8765157395173,0.257434988072409,4.38251181375069,-0.457659898010814,7.17674292768073,6.84071223225972,4.10275962207753,6.040071594006
"TCGA-33-6738-01A-11R-1949-07","LUSC",1.51975492810487,1.93696059501097,10.2222598244606,1.15009868589485,1.44102769367799,-1.66556154459322,3.91756784241979,2.80311614933854,4.93648035374474,3.88572144850102
"TCGA-66-2753-01A-01R-0980-07","LUSC",1.53192960164583,2.07269385096812,9.26680902076105,0.533114828996304,2.43544876558685,-2.14893559340377,4.76438596616616,4.40570539752918,3.87277116279865,4.34762084216466
"TCGA-96-8169-01A-11R-2296-07","LUSC",2.0756328128796,2.86807405191397,10.1221010624114,0.842279825273804,2.85523158046144,0.413468133997139,4.68035985179274,4.99866848356857,5.99501635215172,5.22468156250435
"TCGA-XC-AA0X-01A-32R-A405-07","LUSC",1.78735157403664,2.56624332888753,9.37161107125705,1.70363429767238,4.24558262409952,-0.303537488204303,3.33383628221378,1.53222205910441,4.29847272386631,3.05484368839483
"TCGA-34-2600-01A-01R-0851-07","LUSC",2.0226114396804,1.69960443218057,8.35401592515478,-0.319338075144625,0.914640381202027,-1.5583085467262,4.04333431146403,3.41186234559529,3.60537603891663,3.68685756532532
"TCGA-66-2788-01A-01R-0980-07","LUSC",3.68379774161734,3.55831072520215,10.6496555409896,1.61684514247995,4.29573294207125,0.583835680487986,6.43497190516347,6.70516435831887,5.37833945891152,6.17282524079795
"TCGA-18-3417-01A-01R-1443-07","LUSC",1.96987889689611,3.12357210407245,10.5756060053715,-0.220725285445357,3.23920823995903,-3.31233553357629,4.34787141393966,4.5788028285089,5.30798163669057,4.74488529304637
"TCGA-39-5040-01A-21R-2125-07","LUSC",1.85891369480597,1.92859146954474,8.84210588163555,1.27168445029514,4.1898451967318,-1.55498025525698,5.36091337332845,3.25932918491696,4.14116172645064,4.25380142823202
"TCGA-85-7950-01A-11R-2187-07","LUSC",3.36446818175203,4.29041727217513,10.6525897971292,2.43775574986269,4.74237642193015,1.4071542587657,6.52189770443507,9.20754110114781,6.87598168257056,7.53514016271781
"TCGA-22-4599-01A-01R-1443-07","LUSC",4.91169041195575,5.50239206494483,10.1098714512223,1.78232973062724,4.8299165481632,1.76054566148893,9.12667555881777,6.26969896940915,7.23124801011568,7.5425408461142
"TCGA-56-8622-01A-11R-2403-07","LUSC",-0.541971498680733,2.00109829483818,9.49018689794167,-0.0630100013598387,3.60346078016608,-1.07578802831544,1.41074633754975,0.994181252092875,3.87618144968937,2.09370301311067
"TCGA-58-A46N-01A-11R-A24H-07","LUSC",0.960639347616422,2.11498054502093,8.14597064230112,0.0589465365259695,5.47100760331831,-0.594322312194642,3.16404784899909,2.93906864523338,3.80111532761377,3.30141060728208
